name,url,tags
This War of Mine,https://store.steampowered.com/app/282070/This_War_of_Mine,"Survival,War,Atmospheric,Singleplayer,Strategy,Simulation,Choices Matter,Crafting,Base Building,Resource Management,Story Rich,Management,Indie,Post-apocalyptic,Emotional,Realistic,Drama,Psychological,Stealth,2.5D"
Hardspace: Shipbreaker,https://store.steampowered.com/app/1161580/Hardspace_Shipbreaker,"Space,Sci-fi,Simulation,Physics,Singleplayer,Destruction,Sandbox,Puzzle,First-Person,Strategy,Space Sim,Early Access,Futuristic,Dystopian,Open World,Building,Procedural Generation,Action,Relaxing,Great Soundtrack"
iRacing,https://store.steampowered.com/app/266410/iRacing,"Racing,Automobile Sim,Simulation,Sports,VR,Driving,Massively Multiplayer,Multiplayer,Realistic,Singleplayer,Controller,eSports,First-Person,Open World"
BPM: BULLETS PER MINUTE,https://store.steampowered.com/app/1286350/BPM_BULLETS_PER_MINUTE,"FPS,Rhythm,Action,Roguelike,Indie,Adventure,Shooter,Action Roguelike,Rock Music,Music,Great Soundtrack,Roguelite,Difficult,Singleplayer,First-Person,Female Protagonist,Procedural Generation,Fast-Paced,Bullet Hell"
Ghosts of Tabor,https://store.steampowered.com/app/1957780/Ghosts_of_Tabor,"Early Access,Action,Shooter,Exploration,Looter Shooter,VR,Immersive Sim,Atmospheric,Dystopian,Military,Character Customization,Combat,Crafting,Inventory Management,Physics,PvE,PvP,Trading,Tutorial,Multiplayer"
DR LIVESEY ROM AND DEATH EDITION,https://store.steampowered.com/app/2181930/DR_LIVESEY_ROM_AND_DEATH_EDITION,"Action,Cartoon,Spectacle fighter,Hand-drawn,Difficult,Roguelike,Retro,Dungeon Crawler,Beat 'em up,Singleplayer,Procedural Generation,Atmospheric,Looter Shooter,Combat,Dark,Shoot 'Em Up,RPG,Adventure,Comedy,2D"
Ni no Kuni™ II: Revenant Kingdom,https://store.steampowered.com/app/589360/Ni_no_Kuni_II_Revenant_Kingdom,"RPG,JRPG,Anime,Adventure,Open World,Singleplayer,Fantasy,Story Rich,Cute,Action RPG,Great Soundtrack,Hack and Slash,Dungeon Crawler,Action,Strategy,City Builder,Cartoony,Exploration,Multiplayer,Survival"
House Party,https://store.steampowered.com/app/611790/House_Party,"Nudity,Mature,NSFW,Choices Matter,Story Rich,Sandbox,Simulation,Adventure,Comedy,Sexual Content,Puzzle,Multiple Endings,Cinematic,Drama,Choose Your Own Adventure,3D,LGBTQ+,Life Sim,Female Protagonist,Singleplayer"
OMSI 2: Steam Edition,https://store.steampowered.com/app/252530/OMSI_2_Steam_Edition,"Automobile Sim,Simulation,Driving,Realistic,Singleplayer,Moddable,Multiplayer,Casual,TrackIR,First-Person,Open World,Relaxing,Adventure,Replay Value,Family Friendly,Physics,Atmospheric,Management,Cult Classic,Action"
TUNIC,https://store.steampowered.com/app/553420/TUNIC,"Exploration,Puzzle,Souls-like,Cute,Metroidvania,Difficult,Action-Adventure,Isometric,RPG,Action RPG,3D,Top-Down,Controller,Nonlinear,Colorful,Stylized,Atmospheric,Fantasy,Action,Family Friendly"
"Warhammer 40,000: Mechanicus",https://store.steampowered.com/app/673880/Warhammer_40000_Mechanicus,"Warhammer 40K,Strategy,Turn-Based Tactics,Games Workshop,Turn-Based Combat,Sci-fi,Turn-Based,Atmospheric,Tactical,Great Soundtrack,Turn-Based Strategy,Singleplayer,Indie,RPG,Robots,Dungeon Crawler,Difficult,Character Customization,Story Rich,Board Game"
Do Not Feed the Monkeys 2099,https://store.steampowered.com/app/1964040/Do_Not_Feed_the_Monkeys_2099,"Dystopian,Choices Matter,Life Sim,Strategy,Multiple Endings,Management,Dark Humor,Funny,Resource Management,Simulation,2D,Story Rich,Pixel Graphics,Singleplayer,Indie,Investigation,Sci-fi,Sequel,Atmospheric,Sexual Content"
Little Misfortune,https://store.steampowered.com/app/714120/Little_Misfortune,"Adventure,Point & Click,Story Rich,Psychological Horror,Indie,Choices Matter,Horror,Female Protagonist,Cute,Singleplayer,Dark Humor,Dark,Atmospheric,Casual,Dark Fantasy,Funny,2D,Interactive Fiction,Great Soundtrack,Puzzle"
Bendy and the Ink Machine,https://store.steampowered.com/app/622650/Bendy_and_the_Ink_Machine,"Horror,First-Person,Singleplayer,Puzzle,Cartoony,Survival Horror,Cartoon,Dark,Mystery,Indie,Story Rich,Action,Great Soundtrack,Atmospheric,Adventure,Psychological Horror,Violent,Funny,Cute,Free to Play"
PlanetSide 2,https://store.steampowered.com/app/218230/PlanetSide_2,"Free to Play,FPS,Massively Multiplayer,Shooter,Action,Open World,Multiplayer,Team-Based,Sci-fi,Tactical,War,First-Person,PvP,Futuristic,Co-op,Online Co-Op,Strategy,Space,Adventure,RPG"
Death's Door,https://store.steampowered.com/app/894020/Deaths_Door,"Action,Adventure,RPG,Action-Adventure,Action RPG,Hack and Slash,Exploration,Isometric,Dungeon Crawler,Souls-like,3D Platformer,3D,Colorful,Dark Fantasy,Indie,Third Person,Singleplayer,Metroidvania,Fantasy,Combat"
Not For Broadcast,https://store.steampowered.com/app/1147550/Not_For_Broadcast,"Adventure,1980s,Dystopian,Choices Matter,Simulation,Dark Comedy,Story Rich,FMV,Multiple Endings,Choose Your Own Adventure,Political Sim,Management,Interactive Fiction,Political,Atmospheric,Point & Click,Alternate History,First-Person,Singleplayer,Indie"
Bombix,https://store.steampowered.com/app/662830/Bombix,"Strategy,Action,RPG,Free to Play,Multiplayer,Co-op,Turn-Based Combat,Turn-Based,Turn-Based Strategy,Tactical,Online Co-Op,Physics,PvP,Local Multiplayer,Platformer,Competitive,Funny,Singleplayer,Difficult,Class-Based"
Styx: Shards of Darkness,https://store.steampowered.com/app/355790/Styx_Shards_of_Darkness,"Action,Singleplayer,Stealth,Adventure,Atmospheric,Story Rich,Third Person,Multiplayer,Puzzle,Violent,Indie,Assassin,Gore,Open World,RPG,Parkour,Fantasy,Co-op,Dark Fantasy,Dark Humor"
Doomsday: Last Survivors,https://store.steampowered.com/app/2439510/Doomsday_Last_Survivors,"Strategy,4X,Strategy RPG,Real Time Tactics,Wargame,Massively Multiplayer,2D,Zombies,Futuristic,Survival,Story Rich,RPG,Violent,Base Building,PvP,Co-op"
Diplomacy is Not an Option,https://store.steampowered.com/app/1272320/Diplomacy_is_Not_an_Option,"Early Access,Strategy,Tower Defense,City Builder,Colony Sim,Sandbox,War,RTS,Base Building,Medieval,Action RTS,Procedural Generation,Military,Colorful,Stylized,Building,Survival,Physics,Combat,3D"
Day of Defeat,https://store.steampowered.com/app/30/Day_of_Defeat,"FPS,World War II,Multiplayer,Shooter,Action,War,Team-Based,Classic,First-Person,Class-Based,Military,Historical,Tactical,Singleplayer,Co-op,Retro,Difficult,Old School,Strategy,World War I"
No One Survived,https://store.steampowered.com/app/1963370/No_One_Survived,"Survival,Open World,Zombies,Multiplayer,Exploration,Post-apocalyptic,Crafting,Third Person,Action,Singleplayer,Co-op,Adventure,Survival Horror,Building,Online Co-Op,Sandbox,3D,Early Access,Violent,Gore"
"Warhammer 40,000: Shootas, Blood & Teef",https://store.steampowered.com/app/1324530/Warhammer_40000_Shootas_Blood__Teef,"PvP,Adventure,Warhammer 40K,Side Scroller,2D Platformer,Shoot 'Em Up,Bullet Hell,Twin Stick Shooter,Beat 'em up,Platformer,Shooter,Arcade,Action-Adventure,2D,Funny,Cartoony,Action,Hand-drawn,Co-op,Local Co-Op"
Superliminal,https://store.steampowered.com/app/1049410/Superliminal,"Puzzle,First-Person,Narration,Surreal,Physics,Psychological,Singleplayer,Thriller,Story Rich,Adventure,Funny,Exploration,Psychedelic,3D Vision,Puzzle Platformer,Minimalist,Cinematic,Dark Humor,Colorful,Stylized"
Into the Radius VR,https://store.steampowered.com/app/1012790/Into_the_Radius_VR,"VR,Survival,Atmospheric,Horror,Post-apocalyptic,Open World,Shooter,Singleplayer,Survival Horror,FPS,Exploration,Realistic,First-Person,Indie,Gun Customization,Tactical,Simulation,Physics,Action,Violent"
Witch It,https://store.steampowered.com/app/559650/Witch_It,"Multiplayer,Funny,Casual,Action,Indie,Hidden Object,Online Co-Op,Survival,Stealth,Co-op,Fantasy,Early Access,First-Person,Team-Based,Family Friendly,Strategy,PvP,Open World,Atmospheric,Magic"
Robolife2 - Nova Duty,https://store.steampowered.com/app/1777390/Robolife2__Nova_Duty,"Sexual Content,Nudity,Hentai,Mature,NSFW,Dating Sim,Robots,RPG,Simulation,Visual Novel,JRPG,Time Management,Turn-Based Strategy,Multiple Endings,2D,Cute,Drama,Funny,Comedy,Singleplayer"
Deathmatch Classic,https://store.steampowered.com/app/40/Deathmatch_Classic,"Action,FPS,Classic,Multiplayer,Shooter,First-Person,Arena Shooter,Old School,Sci-fi,Competitive,Fast-Paced,Gore,Retro,Co-op,Difficult,1990's"
The Dungeon Of Naheulbeuk: The Amulet Of Chaos,https://store.steampowered.com/app/970830/The_Dungeon_Of_Naheulbeuk_The_Amulet_Of_Chaos,"RPG,Turn-Based Tactics,Adventure,Turn-Based,Singleplayer,Strategy,Turn-Based Strategy,Action,Character Customization,Dungeon Crawler,Indie,Funny,Difficult,Tactical,Story Rich,Third Person,Sexual Content,Fantasy,Atmospheric,Great Soundtrack"
eFootball™ 2023,https://store.steampowered.com/app/1665460/eFootball_2023,"Football (Soccer),Free to Play,Sports,Multiplayer,eSports,Simulation,Controller,PvP,Local Multiplayer,Co-op,Online Co-Op,Local Co-Op,Singleplayer,Realistic,Comedy,Memes,Violent,LGBTQ+,Anime,Funny"
Eco,https://store.steampowered.com/app/382310/Eco,"Open World Survival Craft,Survival,Multiplayer,Building,Open World,Crafting,Sandbox,Simulation,Co-op,Economy,Adventure,Base Building,Indie,Exploration,Online Co-Op,Early Access,Realistic,Education,Singleplayer,First-Person"
Golf It!,https://store.steampowered.com/app/571740/Golf_It,"Multiplayer,Mini Golf,Golf,Casual,Sports,Funny,Early Access,Online Co-Op,Simulation,Singleplayer,Level Editor,Indie,Local Multiplayer,Sandbox,Co-op,Family Friendly,Memes,Difficult,VR,Strategy"
Mechabellum,https://store.steampowered.com/app/669330/Mechabellum,"Early Access,Strategy,Auto Battler,Multiplayer,Simulation,Mechs,Robots,War,Turn-Based,PvP,Action,Co-op,Singleplayer,RTS,Turn-Based Strategy,Tower Defense,Turn-Based Tactics,Real Time Tactics,Wargame,Action RTS"
Ben and Ed - Blood Party,https://store.steampowered.com/app/500260/Ben_and_Ed__Blood_Party,"Multiplayer,Zombies,Co-op,Action,Indie,Funny,Level Editor,Parkour,3D Platformer,Gore,Violent,Horror,Platformer,4 Player Local,Singleplayer,Third Person,Split Screen,Local Multiplayer"
Rising Storm 2: Vietnam,https://store.steampowered.com/app/418460/Rising_Storm_2_Vietnam,"FPS,War,Realistic,Military,Multiplayer,Shooter,Tactical,Action,First-Person,Historical,Team-Based,Simulation,Gore,Cold War,Atmospheric,Singleplayer,Massively Multiplayer,Violent,Strategy,Indie"
Gothic 1,https://store.steampowered.com/app/65540/Gothic_1,"RPG,Open World,Classic,Atmospheric,Singleplayer,Fantasy,Gothic,Third Person,Action,Medieval,Adventure,Story Rich,Dark Fantasy,Magic,Great Soundtrack,Action RPG,Retro,Difficult,Choices Matter,Nostalgia"
Dorfromantik,https://store.steampowered.com/app/1455840/Dorfromantik,"Turn-Based Strategy,City Builder,Puzzle,Indie,Relaxing,Simulation,Strategy,Turn-Based Tactics,Board Game,Sandbox,Casual,Logic,Procedural Generation,Controller,Family Friendly,Minimalist,3D,Hand-drawn,Open World,Singleplayer"
Universe Sandbox,https://store.steampowered.com/app/230290/Universe_Sandbox,"Sandbox,Space,Simulation,Physics,Science,Destruction,Realistic,God Game,Education,Singleplayer,Early Access,VR,Open World,Indie,Casual,Atmospheric,Sci-fi,Great Soundtrack,Exploration,Space Sim"
Honkai Impact 3rd,https://store.steampowered.com/app/1671200/Honkai_Impact_3rd,"Anime,Action,RPG,Adventure,3D Fighter,JRPG,Action RPG,Third Person,3D Platformer,3D Vision,Exploration,Colorful,Top-Down,Drama,Story Rich,Post-apocalyptic,Artificial Intelligence,Lore-Rich,Mechs,Alternate History"
A Plague Tale Bundle,https://store.steampowered.com/sub/802975,
Fuga: Melodies of Steel,https://store.steampowered.com/app/1357860/Fuga_Melodies_of_Steel,"RPG,Strategy,JRPG,Turn-Based Tactics,Tactical RPG,Turn-Based,Strategy RPG,Turn-Based Strategy,Turn-Based Combat,Drama,Tanks,Fantasy,War,Emotional,Atmospheric,Story Rich,Simulation,Cute,Psychological Horror,Singleplayer"
The Entropy Centre,https://store.steampowered.com/app/1730590/The_Entropy_Centre,"Puzzle,Sci-fi,First-Person,Story Rich,Futuristic,Funny,Adventure,Female Protagonist,Time Manipulation,Post-apocalyptic,Singleplayer,Atmospheric,Exploration,Space,Physics,Puzzle Platformer,Difficult,FPS,Artificial Intelligence,Platformer"
EARTH DEFENSE FORCE 5,https://store.steampowered.com/app/1007040/EARTH_DEFENSE_FORCE_5,"Action,Online Co-Op,Third-Person Shooter,Mechs,Co-op,Aliens,Shooter,Local Co-Op,Sci-fi,Split Screen,Multiplayer,Funny,Class-Based,Anime,Singleplayer,Difficult,Third Person,Hack and Slash,Comedy,Nudity"
Necromunda: Hired Gun,https://store.steampowered.com/app/1222370/Necromunda_Hired_Gun,"Action,Adventure,Warhammer 40K,Shooter,FPS,Gore,Singleplayer,First-Person,Violent,Action-Adventure,Games Workshop,Combat,Dog,Character Customization,Female Protagonist,Looter Shooter,Cyberpunk,Nudity,Open World,Sexual Content"
Core Keeper,https://store.steampowered.com/app/1621690/Core_Keeper,"Early Access,Pixel Graphics,Sandbox,Online Co-Op,Open World Survival Craft,Adventure,2D,Survival,Crafting,Dungeon Crawler,Exploration,Farming Sim,Procedural Generation,Building,Mining,Relaxing,Cooking,Simulation,Mystery,Atmospheric"
DUSK,https://store.steampowered.com/app/519860/DUSK,"FPS,Retro,Shooter,Fast-Paced,Horror,Old School,First-Person,Lovecraftian,Great Soundtrack,1990's,Action,Dark Humor,Singleplayer,Classic,Atmospheric,Arena Shooter,Blood,Level Editor,PvP,Bullet Time"
Darkwood,https://store.steampowered.com/app/274520/Darkwood,"Horror,Survival Horror,Survival,Top-Down,Atmospheric,Dark,Open World,Indie,Singleplayer,Lovecraftian,Exploration,RPG,Adventure,Crafting,Action,Inventory Management,Psychological Horror,Gore,Building,Roguelike"
Bloodstained: Ritual of the Night,https://store.steampowered.com/app/692850/Bloodstained_Ritual_of_the_Night,"Metroidvania,RPG,Action,Female Protagonist,Adventure,Anime,Side Scroller,2.5D,Platformer,Great Soundtrack,Dark Fantasy,Gothic,Exploration,Singleplayer,Crafting,2D,Difficult,Nudity,Sexual Content,Indie"
THE KING OF FIGHTERS XV,https://store.steampowered.com/app/1498570/THE_KING_OF_FIGHTERS_XV,"2D Fighter,Action,Fighting,PvP,Multiplayer,3D,Singleplayer,Anime,Arcade,Competitive,Great Soundtrack,Sexual Content,2.5D,Local Multiplayer,Female Protagonist"
My Friend Pedro,https://store.steampowered.com/app/557340/My_Friend_Pedro,"Action,Indie,Shooter,Parkour,Violent,Bullet Time,Great Soundtrack,Gore,Singleplayer,Side Scroller,Platformer,Fast-Paced,Funny,Comedy,2.5D,2D,Blood,Physics,Controller,Multiplayer"
"Ranch Simulator - Build, Farm, Hunt",https://store.steampowered.com/app/1119730/Ranch_Simulator__Build_Farm_Hunt,"Early Access,Simulation,Multiplayer,Online Co-Op,Open World,Farming Sim,Farming,Job Simulator,Co-op,Realistic,Hunting,Sandbox,Singleplayer,Destruction,Management,Trading,Economy,Immersive Sim,Relaxing,Indie"
GreedFall,https://store.steampowered.com/app/606880/GreedFall,"RPG,Open World,Character Customization,Singleplayer,Choices Matter,Story Rich,Third Person,Fantasy,Adventure,Sexual Content,Action RPG,Mature,Action,Action-Adventure,Nudity,Female Protagonist,Atmospheric,Romance,Magic,LGBTQ+"
The Talos Principle,https://store.steampowered.com/app/257510/The_Talos_Principle,"Puzzle,Philosophical,First-Person,Sci-fi,Atmospheric,Story Rich,Singleplayer,Great Soundtrack,Robots,Adventure,Exploration,Indie,Open World,Multiple Endings,Difficult,Mystery,Post-apocalyptic,Action,Simulation,Science"
Naval Action,https://store.steampowered.com/app/311310/Naval_Action,"Naval Combat,Sailing,Pirates,Naval,Open World,MMORPG,PvP,RPG,Sandbox,Military,Historical,Massively Multiplayer,War,Realistic,Crafting,Simulation,Economy,Survival,Combat,Trading"
Amanda the Adventurer,https://store.steampowered.com/app/2166060/Amanda_the_Adventurer,"Horror,First-Person,Old School,1990's,Mystery,Puzzle,Story Rich,Atmospheric,Adventure,Interactive Fiction,Point & Click,Choose Your Own Adventure,3D,Exploration,Dark,Colorful,Psychological Horror,Stylized,Psychological,Supernatural"
Zup! S,https://store.steampowered.com/app/617670/Zup_S,"Puzzle,Casual,Indie,2D,Physics,Relaxing,Singleplayer,Minimalist,Short,Fast-Paced,Cute,Trading Card Game,Strategy,Logic,Psychological Horror,Difficult,Action,Education,Horror,Beautiful"
A Little to the Left,https://store.steampowered.com/app/1629520/A_Little_to_the_Left,"Puzzle,Wholesome,Casual,Relaxing,Cute,Funny,2D,Colorful,Cats,Logic,Hand-drawn,Singleplayer,Indie,Cozy,Hidden Object,Linear,Family Friendly,Pixel Graphics,Multiplayer,Free to Play"
Going Rogue,https://store.steampowered.com/app/2175390/Going_Rogue,"Sexual Content,Nudity,Mature,NSFW,Visual Novel,Romance,Choices Matter,Realistic,Indie,Choose Your Own Adventure,Story Rich,Singleplayer,Multiple Endings,Emotional,Atmospheric,Detective,Dating Sim,Conversation,Investigation,Adventure"
Red Solstice 2: Survivors,https://store.steampowered.com/app/768520/Red_Solstice_2_Survivors,"Strategy RPG,Real Time Tactics,Character Customization,RPG,Third Person,Strategy,Zombies,Team-Based,Procedural Generation,Sci-fi,Co-op,Aliens,Futuristic,Atmospheric,Online Co-Op,Multiplayer,Singleplayer,Tactical,Top-Down Shooter,Action"
Unity of Command II,https://store.steampowered.com/app/809230/Unity_of_Command_II,"Strategy,World War II,Simulation,Indie,Turn-Based,Wargame,Grand Strategy,Turn-Based Strategy,Military,Hex Grid,War,Turn-Based Combat,Historical,Singleplayer,Turn-Based Tactics,Alternate History,Tactical,Action,Multiplayer"
HoneySelect2Libido DX,https://store.steampowered.com/app/1631080/HoneySelect2Libido_DX,"Sexual Content,Nudity,Mature,Character Customization,Simulation,3D,Hentai,NSFW,Dating Sim,Anime,Visual Novel,Choose Your Own Adventure,3D Platformer,Romance,Female Protagonist,Singleplayer,Atmospheric,Conversation,VR,Psychological Horror"
Trine 4: The Nightmare Prince,https://store.steampowered.com/app/690640/Trine_4_The_Nightmare_Prince,"Puzzle Platformer,Online Co-Op,Local Co-Op,Action-Adventure,Beautiful,Fantasy,Co-op,2.5D,Platformer,Multiplayer,Adventure,Puzzle,Action,Atmospheric,Local Multiplayer,Great Soundtrack,Stylized,Indie,Singleplayer,RPG"
Duck Game,https://store.steampowered.com/app/312530/Duck_Game,"Multiplayer,Funny,Pixel Graphics,Local Multiplayer,Action,2D,4 Player Local,Platformer,Indie,Fast-Paced,Shooter,Comedy,Competitive,Retro,Local Co-Op,Great Soundtrack,Co-op,Memes,Casual,1980s"
Rebel Inc: Escalation,https://store.steampowered.com/app/1088790/Rebel_Inc_Escalation,"Strategy,Simulation,Casual,Political Sim,Indie,Military,Political,War,Management,Tactical,Diplomacy,Singleplayer,Realistic,Real-Time with Pause,RTS,Addictive,Replay Value,Sandbox,Great Soundtrack,Economy"
Terra Nil,https://store.steampowered.com/app/1593030/Terra_Nil,"Nature,Strategy,Relaxing,Puzzle,City Builder,Procedural Generation,Atmospheric,Casual,Turn-Based Strategy,Isometric,2.5D,Singleplayer,Colorful,Emotional,Resource Management,Cute,Family Friendly,Stylized,Instrumental Music,Post-apocalyptic"
"Warhammer 40,000: Battlesector",https://store.steampowered.com/app/1295500/Warhammer_40000_Battlesector,"Strategy,Warhammer 40K,Turn-Based Tactics,Turn-Based Strategy,3D,Sci-fi,Isometric,Tactical,Turn-Based Combat,PvP,Combat,Asynchronous Multiplayer,Singleplayer,Multiplayer,Violent,War,Turn-Based,Space,Replay Value,Games Workshop"
My Time at Sandrock,https://store.steampowered.com/app/1084600/My_Time_at_Sandrock,"Life Sim,Building,Sandbox,Farming Sim,Crafting,RPG,Multiplayer,Dating Sim,Open World,Character Customization,Mining,Post-apocalyptic,Simulation,Casual,Adventure,Female Protagonist,Singleplayer,Early Access,Cartoony,Indie"
Cloudpunk,https://store.steampowered.com/app/746850/Cloudpunk,"Cyberpunk,Open World,Sci-fi,Atmospheric,Futuristic,Story Rich,Exploration,Female Protagonist,Singleplayer,Driving,RPG,Walking Simulator,Adventure,Voxel,Mature,Third Person,First-Person,Indie,Action,Great Soundtrack"
PC Building Simulator,https://store.steampowered.com/app/621060/PC_Building_Simulator,"Simulation,Education,Immersive Sim,Building,Management,Sandbox,First-Person,3D,Life Sim,Casual,Realistic,Relaxing,Singleplayer,Funny,Hardware,Puzzle,Modern,Inventory Management,Atmospheric,Indie"
Have a Nice Death,https://store.steampowered.com/app/1740720/Have_a_Nice_Death,"Action Roguelike,Hack and Slash,Funny,Action,Singleplayer,2D,2D Platformer,Dark Humor,Cartoony,Cartoon,Gothic,Controller,Roguelike,Comedy,Roguelite,Early Access,Combat,Indie,Platformer,Metroidvania"
Ruined King: A League of Legends Story™,https://store.steampowered.com/app/1276790/Ruined_King_A_League_of_Legends_Story,"RPG,Turn-Based Combat,Singleplayer,Fantasy,Isometric,Story Rich,Indie,Adventure,JRPG,Great Soundtrack,Female Protagonist"
Gloomhaven,https://store.steampowered.com/app/780290/Gloomhaven,"Dark Fantasy,Turn-Based Combat,Card Game,Turn-Based Strategy,Unforgiving,Tactical RPG,Class-Based,Strategy,Difficult,Co-op Campaign,3D,Deckbuilding,RPG,Tactical,Turn-Based Tactics,Turn-Based,Singleplayer,Party-Based RPG,Dungeon Crawler,Board Game"
20 Minutes Till Dawn,https://store.steampowered.com/app/1966900/20_Minutes_Till_Dawn,"Action Roguelike,Bullet Hell,Shoot 'Em Up,Top-Down Shooter,Roguelite,Lovecraftian,Twin Stick Shooter,Roguelike,Action RPG,Tutorial,2D,Pixel Graphics,RPG,Top-Down,Action,Controller,Gun Customization,Dark Fantasy,Score Attack,Survival"
ONE PIECE World Seeker,https://store.steampowered.com/app/755500/ONE_PIECE_World_Seeker,"Action,Adventure,Anime,Open World,Singleplayer,Pirates,Multiplayer,Fighting,Co-op,RPG,Third Person,Story Rich,JRPG,Fantasy,Sexual Content"
Stardeus,https://store.steampowered.com/app/1380910/Stardeus,"Early Access,Base Building,Colony Sim,Strategy,Survival,Resource Management,Space,Crafting,Moddable,Space Sim,God Game,Simulation,Procedural Generation,Sandbox,Management,Science,Automation,Building,Immersive Sim,Time Management"
Rogue Company,https://store.steampowered.com/app/872200/Rogue_Company,"Free to Play,Multiplayer,Shooter,Third-Person Shooter,Action,PvP,Third Person,Competitive,Hero Shooter,Controller,Battle Royale,Team-Based,Tactical,Online Co-Op,Co-op,FPS,Sexual Content,First-Person,Singleplayer,Open World"
Dyson Sphere Program,https://store.steampowered.com/app/1366540/Dyson_Sphere_Program,"Space,Automation,Base Building,Building,Open World,Resource Management,Simulation,Sci-fi,Management,Sandbox,City Builder,Strategy,Singleplayer,Space Sim,3D,Third Person,Early Access,Indie,RTS,Casual"
The Beast Inside,https://store.steampowered.com/app/792300/The_Beast_Inside,"Horror,Adventure,Action,Survival Horror,Multiplayer,First-Person,Singleplayer,Indie,Survival,Story Rich,Psychological Horror,Violent,Atmospheric,Gore,Walking Simulator,Exploration,Open World,Realistic,Great Soundtrack,Co-op"
Beat Banger,https://store.steampowered.com/app/1813430/Beat_Banger,"Early Access,Sexual Content,Rhythm,Casual,2D,Cartoon,Hand-drawn,Cute,Nudity,Exploration,Choose Your Own Adventure,Colorful,Dog,Funny,NSFW,Romance,Character Customization,Controller,Linear,Singleplayer"
Ghost Exile,https://store.steampowered.com/app/1807080/Ghost_Exile,"Horror,Online Co-Op,Multiplayer,Co-op,Psychological Horror,Action,Perma Death,Choices Matter,First-Person,Early Access,Atmospheric,Indie,PvE,3D,Team-Based,Singleplayer,VR"
The Jackbox Party Pack 7,https://store.steampowered.com/app/1211630/The_Jackbox_Party_Pack_7,"Party Game,Party,Funny,Word Game,Board Game,2D,Team-Based,Comedy,Family Friendly,Colorful,Trivia,Cartoon,Co-op,Local Multiplayer,Local Co-Op,Casual,Multiplayer,Indie,Controller,Singleplayer"
Dome Keeper,https://store.steampowered.com/app/1637320/Dome_Keeper,"Roguelike,Mining,Sci-fi,Action,Arcade,Combat,Aliens,Procedural Generation,Tower Defense,Atmospheric,Resource Management,Space,Exploration,Management,Adventure,Simulation,Controller,Pixel Graphics,Sandbox,Tactical"
Journey To The Savage Planet,https://store.steampowered.com/app/973810/Journey_To_The_Savage_Planet,"Adventure,Action,Exploration,Action-Adventure,3D Platformer,First-Person,Arcade,Colorful,Multiplayer,Comedy,Shoot 'Em Up,Dark Comedy,1990's,Dark Humor,Co-op,Story Rich,Singleplayer,Metroidvania,Violent,Sci-fi"
AEW: Fight Forever,https://store.steampowered.com/app/1913210/AEW_Fight_Forever,"Sports,3D Fighter,3D,Wrestling,Realistic,Atmospheric,PvP,Character Customization,Controller,Combat,Team-Based,Singleplayer,Co-op,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Action,Violent,Arcade"
Lust Academy - Season 1,https://store.steampowered.com/app/1846920/Lust_Academy__Season_1,"Sexual Content,Nudity,Mature,NSFW,Visual Novel,Dating Sim,Romance,LGBTQ+,Choices Matter,Story Rich,Realistic,Atmospheric,Episodic,Multiple Endings,Comedy,Magic,Immersive Sim,Adventure,Singleplayer,Drama"
BIOMUTANT,https://store.steampowered.com/app/597820/BIOMUTANT,"Open World,Action,RPG,Singleplayer,Adventure,Post-apocalyptic,Character Customization,Third Person,Hack and Slash,Fantasy,Atmospheric,Action RPG,Exploration,Martial Arts,Multiplayer,Cute,Story Rich,Sci-fi,Indie,Crafting"
Endling - Extinction is Forever,https://store.steampowered.com/app/898890/Endling__Extinction_is_Forever,"Emotional,Adventure,Atmospheric,Indie,Survival,Cute,Nature,Simulation,Exploration,Singleplayer,Female Protagonist,Side Scroller,Drama,Dark,Dystopian,Stealth,Story Rich,Choices Matter,Colorful,Walking Simulator"
Roots of Pacha,https://store.steampowered.com/app/1245560/Roots_of_Pacha,"Pixel Graphics,Farming Sim,Life Sim,Romance,RPG,Building,Exploration,Agriculture,Relaxing,Crafting,Sandbox,Simulation,Cute,Cozy,Online Co-Op,Controller,Co-op,Singleplayer,Character Customization,Multiplayer"
POSTAL: Brain Damaged,https://store.steampowered.com/app/1359980/POSTAL_Brain_Damaged,"Funny,Comedy,Memes,FPS,Action,Shooter,Gore,Soundtrack,Fast-Paced,First-Person,Violent,Retro,Horror,1990's,Old School,Psychedelic,Stylized,Singleplayer,Arcade,Atmospheric"
BattleBlock Theater®,https://store.steampowered.com/app/238460/BattleBlock_Theater,"Co-op,Platformer,Funny,Comedy,Level Editor,Multiplayer,Local Co-Op,2D,Cats,Online Co-Op,Action,Side Scroller,Local Multiplayer,Casual,Singleplayer,2D Platformer,Puzzle Platformer,Indie,Puzzle,Narration"
"Papers, Please",https://store.steampowered.com/app/239030/Papers_Please,"Indie,Political,Simulation,Singleplayer,Point & Click,Pixel Graphics,Dystopian,Multiple Endings,Puzzle,Story Rich,Retro,Atmospheric,2D,Great Soundtrack,Addictive,Strategy,Replay Value,Casual,Adventure,Difficult"
Astro Colony,https://store.steampowered.com/app/1614550/Astro_Colony,"Early Access,Automation,Resource Management,Space,Base Building,Sandbox,Exploration,Crafting,3D,Flight,Open World,Building,Action-Adventure,Space Sim,Voxel,Procedural Generation,Mars,First-Person,Management,Survival"
